Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,37.650002,37.950001,36.820000,37.130001,36.228958,7081000
2021-01-05,37.279999,38.009998,37.180000,37.750000,36.833912,4268000
2021-01-06,38.619999,40.660000,38.619999,40.209999,39.234211,8198600
2021-01-07,40.779999,41.040001,40.349998,40.889999,39.897717,5109700
2021-01-08,41.000000,41.119999,40.009998,40.619999,39.634262,5344800
2021-01-11,39.919998,40.790001,39.709999,40.279999,39.302513,3457000
2021-01-12,40.660000,41.259998,40.570000,41.000000,40.005043,3975800
2021-01-13,40.689999,41.119999,40.430000,40.720001,39.731842,3608400
2021-01-14,41.000000,41.450001,40.680000,41.299999,40.297760,3984000
2021-01-15,40.880001,41.509998,40.529999,41.349998,40.346546,7124400
2021-01-19,41.580002,42.419998,41.520000,42.250000,41.224709,5159400
2021-01-20,42.230000,42.570000,42.000000,42.080002,41.058842,6421300
2021-01-21,41.950001,42.139999,41.049999,41.049999,40.053833,5608300
2021-01-22,40.529999,40.930000,39.959999,40.080002,39.107368,4752300
2021-01-25,39.529999,39.799999,38.990002,39.580002,38.619507,4084100
2021-01-26,39.869999,39.939999,39.009998,39.110001,38.160908,3741300
2021-01-27,38.570000,38.740002,37.099998,37.599998,36.687553,5772000
2021-01-28,38.060001,38.930000,37.930000,38.480000,37.546200,5048200
2021-01-29,38.110001,38.110001,36.799999,37.439999,36.531433,5291000
2021-02-01,37.730000,37.910000,36.869999,37.419998,36.511917,3649500
2021-02-02,38.090000,38.990002,37.849998,38.570000,37.634014,4878200
2021-02-03,38.529999,39.349998,38.480000,38.950001,38.004795,4680700
2021-02-04,39.189999,41.349998,38.950001,41.340000,40.336792,5088100
2021-02-05,41.820000,41.930000,41.180000,41.680000,40.668545,3968200
2021-02-08,41.650002,42.320000,41.470001,42.290001,41.263737,3899600
2021-02-09,42.119999,42.509998,41.750000,42.139999,41.117374,3464700
2021-02-10,42.349998,42.770000,41.959999,42.430000,41.400341,3705300
2021-02-11,42.330002,42.529999,41.290001,41.599998,40.590485,3445600
2021-02-12,41.459999,42.189999,41.189999,41.400002,40.395336,4154900
2021-02-16,41.740002,42.630001,41.509998,42.150002,41.127136,4937300
2021-02-17,41.279999,43.360001,41.169998,43.270000,42.219959,4872000
2021-02-18,42.459999,43.000000,41.490002,42.110001,41.088104,4032600
2021-02-19,42.500000,42.820000,42.080002,42.580002,41.546700,3664200
2021-02-22,42.500000,44.349998,42.459999,44.099998,43.029816,6263200
2021-02-23,44.740002,44.740002,43.840000,44.369999,43.293262,5021600
2021-02-24,44.509998,45.959999,44.459999,45.430000,44.327541,4552800
2021-02-25,45.970001,46.130001,43.880001,43.950001,42.883453,5388400
2021-02-26,45.000000,45.250000,43.630001,43.950001,42.883453,6181100
2021-03-01,44.900002,48.000000,44.759998,45.310001,44.210449,7864700
2021-03-02,45.259998,46.279999,45.220001,45.959999,44.844681,4611100
2021-03-03,46.049999,47.680000,46.049999,47.009998,45.869198,5633200
2021-03-04,47.180000,47.580002,44.980000,46.270000,45.147156,4876400
2021-03-05,46.939999,47.270000,45.900002,46.970001,45.830170,5327800
2021-03-08,47.610001,48.220001,47.139999,47.240002,46.093620,5921200
2021-03-09,46.570000,47.240002,45.810001,46.619999,45.488663,5638400
2021-03-10,46.970001,48.009998,46.700001,47.849998,46.688812,3822600
2021-03-11,47.660000,48.380001,47.500000,48.009998,46.844929,4514600
2021-03-12,48.840000,48.919998,48.290001,48.439999,47.264492,3069500
2021-03-15,48.070000,48.400002,47.520000,48.340000,47.480587,2994000
2021-03-16,47.939999,48.009998,46.880001,47.330002,46.488541,4247300
2021-03-17,47.630001,48.029999,47.150002,47.669998,46.822491,5361400
2021-03-18,48.080002,49.000000,47.740002,47.820000,46.969830,5577600
2021-03-19,47.490002,47.619999,46.560001,46.830002,45.997433,7285700
2021-03-22,46.560001,46.650002,45.820000,46.230000,45.408096,4907000
2021-03-23,45.720001,46.189999,44.799999,44.980000,44.180317,3497800
2021-03-24,45.599998,46.150002,44.950001,44.990002,44.190144,3813500
2021-03-25,45.060001,46.599998,44.540001,46.500000,45.673294,4707200
2021-03-26,47.040001,47.299999,46.209999,46.820000,45.987606,3801800
2021-03-29,46.130001,47.060001,45.930000,46.580002,45.751877,4409400
2021-03-30,46.970001,47.570000,46.599998,47.340000,46.498363,3525300
2021-03-31,46.930000,47.380001,46.189999,46.209999,45.388451,4318700
2021-04-01,45.990002,46.430000,45.880001,46.380001,45.555431,3547700
2021-04-05,46.950001,47.160000,46.500000,46.750000,45.918854,3437700
2021-04-06,46.700001,47.040001,46.240002,46.660000,45.830452,3753100
2021-04-07,46.680000,47.099998,46.470001,47.080002,46.242985,2719700
2021-04-08,46.500000,46.549999,45.790001,46.060001,45.241119,3474900
2021-04-09,46.450001,46.650002,46.040001,46.599998,45.771515,3141600
2021-04-12,46.700001,47.230000,46.610001,47.160000,46.321560,3095300
2021-04-13,46.720001,47.090000,46.250000,46.689999,45.859917,2958100
2021-04-14,46.599998,47.810001,46.599998,47.490002,46.645699,3391100
2021-04-15,47.480000,47.480000,46.430000,46.660000,45.830452,4451900
2021-04-16,47.110001,47.689999,46.860001,47.099998,46.262630,4369100
2021-04-19,47.139999,47.279999,46.389999,46.730000,45.899204,2809200
2021-04-20,46.470001,46.650002,45.230000,45.529999,44.720539,4262000
2021-04-21,45.389999,46.799999,45.189999,46.759998,45.928669,3682500
2021-04-22,46.680000,47.200001,46.290001,46.459999,45.634007,4388500
2021-04-23,46.619999,47.549999,46.349998,47.340000,46.498363,3242100
2021-04-26,47.669998,48.549999,47.450001,47.529999,46.684982,3203500
2021-04-27,47.380001,48.520000,47.380001,48.439999,47.578804,3580400
2021-04-28,48.470001,48.730000,48.029999,48.209999,47.352894,2703400
2021-04-29,48.750000,49.419998,48.570000,48.939999,48.069912,3800600
2021-04-30,48.660000,49.090000,48.310001,48.450001,47.588631,3201200
2021-05-03,48.980000,49.459999,48.650002,49.049999,48.177959,2585600
2021-05-04,48.900002,49.299999,48.389999,48.400002,47.539516,6640800
2021-05-05,48.459999,49.080002,48.070000,48.869999,48.001156,8786400
2021-05-06,49.000000,50.349998,48.669998,50.169998,49.278046,5557800
2021-05-07,50.169998,51.500000,49.689999,51.189999,50.279915,5582200
2021-05-10,51.320000,52.700001,51.299999,51.919998,50.996933,6870100
2021-05-11,51.720001,51.860001,49.919998,50.380001,49.484314,4646600
2021-05-12,51.009998,51.040001,49.919998,50.080002,49.189651,5970600
2021-05-13,49.709999,51.259998,49.709999,50.849998,49.945953,5064400
2021-05-14,51.000000,51.900002,50.849998,51.900002,50.977295,4844800
2021-05-17,51.750000,51.900002,51.060001,51.570000,50.653156,3247900
2021-05-18,51.419998,51.709999,51.080002,51.110001,50.201340,3856100
2021-05-19,50.470001,50.759998,49.549999,50.669998,49.769161,4145500
2021-05-20,50.700001,50.919998,50.029999,50.529999,49.631645,3123500
2021-05-21,50.750000,51.689999,50.750000,51.310001,50.397785,4198800
2021-05-24,51.500000,51.990002,51.299999,51.880001,50.957645,2600700
2021-05-25,51.990002,52.540001,50.689999,50.799999,49.896847,3569600
2021-05-26,51.270000,51.520000,50.720001,51.369999,50.456715,2516500
2021-05-27,52.020000,52.799999,51.820000,52.709999,51.772888,6287700
2021-05-28,52.820000,52.930000,51.939999,52.840000,51.900578,3116300
2021-06-01,53.330002,53.830002,53.119999,53.549999,52.597954,5278200
2021-06-02,53.970001,54.080002,53.020000,53.040001,52.097027,4146700
2021-06-03,52.950001,53.680000,52.740002,53.540001,52.588135,4030000
2021-06-04,53.490002,53.490002,52.830002,53.419998,52.470264,2851700
2021-06-07,53.459999,53.529999,52.869999,53.070000,52.126488,2460700
