Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,354.980011,354.980011,341.070007,344.640015,334.514832,1887200
2021-01-05,344.640015,351.190002,343.299988,348.790009,338.542877,1479100
2021-01-06,343.000000,351.920013,342.779999,348.029999,337.805206,1897500
2021-01-07,344.359985,347.850006,341.339996,342.549988,332.486176,2048900
2021-01-08,341.880005,343.470001,335.010010,336.100006,326.225677,3226300
2021-01-11,335.000000,339.000000,333.320007,337.679993,327.759247,3196400
2021-01-12,336.519989,343.369995,335.630005,341.850006,331.806763,3002200
2021-01-13,341.410004,347.200012,339.170013,345.489990,335.339813,1648100
2021-01-14,348.000000,354.790009,346.850006,347.440002,337.232544,1965600
2021-01-15,347.089996,350.500000,344.279999,347.269989,337.067474,1853100
2021-01-19,350.739990,350.970001,341.480011,341.500000,331.467010,2017200
2021-01-20,342.540009,343.779999,339.220001,341.670013,331.632050,1780000
2021-01-21,341.670013,343.609985,338.959991,339.670013,329.690857,1661800
2021-01-22,338.739990,341.839996,337.209991,339.880005,329.894653,1557600
2021-01-25,339.359985,346.890015,337.899994,343.510010,333.417969,1976600
2021-01-26,339.000000,343.980011,330.690002,330.690002,320.974670,3542400
2021-01-27,332.279999,335.730011,329.670013,332.510010,322.741150,2666300
2021-01-28,332.140015,334.679993,327.179993,327.929993,318.295746,1837800
2021-01-29,327.100006,328.980011,321.720001,321.820007,312.365234,2101100
2021-02-01,324.880005,325.649994,319.809998,324.029999,314.510315,1615500
2021-02-02,327.429993,335.200012,326.690002,332.700012,322.925598,2065400
2021-02-03,331.679993,333.399994,328.299988,332.390015,322.624695,2683100
2021-02-04,333.989990,338.420013,332.179993,337.230011,327.322510,2174100
2021-02-05,339.589996,341.420013,336.500000,337.040009,327.138092,1454700
2021-02-08,339.010010,339.500000,335.200012,337.839996,327.914581,1549900
2021-02-09,338.540009,344.510010,336.570007,342.339996,332.282379,1677500
2021-02-10,343.220001,343.739990,339.149994,342.190002,332.136780,1728900
2021-02-11,340.779999,344.609985,338.029999,339.140015,329.176392,1181600
2021-02-12,338.399994,340.640015,336.559998,337.730011,327.807800,1207300
2021-02-16,339.250000,340.000000,333.820007,335.029999,325.187103,1668400
2021-02-17,334.700012,339.269989,332.790009,337.000000,327.099274,2010900
2021-02-18,336.880005,339.579987,335.279999,337.920013,327.992249,1296200
2021-02-19,339.070007,339.089996,335.250000,335.420013,325.565674,1849200
2021-02-22,333.799988,343.559998,333.209991,340.470001,330.467346,1657200
2021-02-23,345.130005,347.470001,338.329987,346.230011,336.058105,2400000
2021-02-24,347.279999,350.299988,344.609985,346.529999,336.349274,2068700
2021-02-25,345.799988,349.100006,340.670013,341.690002,331.651489,1568000
2021-02-26,338.000000,338.760010,330.000000,330.250000,323.005402,2024000
2021-03-01,334.000000,337.720001,332.820007,333.470001,326.154755,1654500
2021-03-02,333.269989,340.010010,332.670013,338.589996,331.162415,2076300
2021-03-03,339.609985,346.329987,338.589996,340.910004,333.431549,4052300
2021-03-04,340.480011,344.350006,334.149994,338.250000,330.829895,2196700
2021-03-05,338.470001,341.170013,335.130005,340.429993,332.962067,1451300
2021-03-08,343.500000,346.059998,338.440002,341.450012,333.959717,1599100
2021-03-09,341.410004,342.850006,337.269989,337.500000,330.096344,1448800
2021-03-10,339.410004,343.190002,335.690002,340.839996,333.363037,1760100
2021-03-11,341.000000,343.630005,338.459991,339.730011,332.277466,1673500
2021-03-12,339.640015,343.649994,338.619995,340.190002,332.727325,2151900
2021-03-15,344.380005,346.640015,342.600006,346.410004,338.810913,2055800
2021-03-16,346.510010,349.000000,342.299988,347.130005,339.515106,1687700
2021-03-17,347.829987,355.549988,347.130005,351.019989,343.319763,2083000
2021-03-18,353.869995,359.000000,352.540009,358.450012,350.586792,2272200
2021-03-19,359.429993,359.429993,350.100006,355.070007,347.280914,5739100
2021-03-22,352.000000,358.369995,352.000000,357.660004,349.814087,2190900
2021-03-23,357.109985,359.250000,352.670013,353.609985,345.852936,1474600
2021-03-24,354.989990,362.679993,354.989990,356.119995,348.307892,1592300
2021-03-25,354.769989,361.790009,354.220001,361.220001,353.296021,1598100
2021-03-26,362.309998,365.250000,359.750000,364.709991,356.709442,2010500
2021-03-29,365.000000,374.239990,365.000000,372.790009,364.612213,2245500
2021-03-30,373.250000,374.130005,368.609985,370.540009,362.411560,1518600
2021-03-31,370.750000,372.609985,367.380005,369.500000,361.394348,1375500
2021-04-01,368.989990,372.989990,368.339996,371.019989,362.881012,1261600
2021-04-05,372.059998,380.399994,372.059998,378.750000,370.441437,1489300
2021-04-06,376.510010,380.100006,376.320007,378.970001,370.656647,1035700
2021-04-07,378.739990,380.399994,376.070007,380.190002,371.849854,976900
2021-04-08,379.600006,387.420013,378.309998,386.019989,377.551971,1863400
2021-04-09,386.880005,390.260010,383.660004,386.230011,377.757385,1400900
2021-04-12,387.130005,388.709991,384.290009,387.850006,379.341827,1067400
2021-04-13,386.559998,388.200012,384.339996,387.109985,378.618073,1124300
2021-04-14,387.399994,391.239990,387.000000,388.670013,380.143860,1078800
2021-04-15,388.670013,392.000000,387.700012,390.630005,382.060852,1289400
2021-04-16,392.820007,394.339996,389.799988,391.809998,383.214966,1499500
2021-04-19,392.000000,392.390015,386.619995,391.730011,383.136719,1317600
2021-04-20,388.000000,391.500000,384.619995,387.329987,378.833221,1370100
2021-04-21,387.519989,390.890015,384.950012,387.239990,378.745209,1358500
2021-04-22,386.769989,386.769989,378.399994,380.089996,371.752045,1670500
2021-04-23,378.589996,378.589996,373.320007,377.290009,369.013489,1298000
2021-04-26,374.279999,375.309998,370.720001,371.980011,363.819977,1518100
2021-04-27,371.500000,374.239990,370.140015,373.220001,365.032776,1564900
2021-04-28,373.459991,373.880005,370.950012,372.940002,364.758911,1110400
2021-04-29,375.000000,381.980011,374.839996,380.350006,372.006348,1385600
2021-04-30,378.859985,382.000000,377.600006,380.559998,372.211731,1103700
2021-05-03,379.769989,386.390015,379.059998,385.309998,376.857544,1347400
2021-05-04,387.250000,390.149994,384.540009,387.480011,378.979950,1509600
2021-05-05,386.339996,387.480011,381.709991,386.369995,377.894287,1079300
2021-05-06,387.989990,389.299988,386.000000,387.339996,378.843048,1079500
2021-05-07,387.000000,392.600006,385.890015,390.339996,381.777191,1203700
2021-05-10,391.359985,396.989990,391.290009,393.140015,384.515808,1578600
2021-05-11,391.029999,391.679993,384.410004,387.820007,379.312469,1353200
2021-05-12,387.970001,390.350006,380.200012,380.619995,372.270416,1633700
2021-05-13,381.779999,390.380005,380.950012,387.769989,379.263580,1105800
2021-05-14,390.170013,392.100006,388.589996,390.779999,382.207520,799800
2021-05-17,389.630005,392.029999,388.720001,391.119995,382.540100,979100
2021-05-18,391.269989,394.170013,387.079987,387.220001,378.725647,1171800
2021-05-19,385.000000,385.730011,381.350006,385.540009,377.082520,995000
